customer_id,gender,birth_year
336463,female,1983.0
336545,female,1965.0
336599,male,1991.0
336753,female,1991.0
336998,female,1971.0
337000,female,1988.0
337081,male,
337134,female,1970.0
337155,male,1985.0
337236,female,1979.0
337239,male,1976.0
337247,female,1968.0
337322,male,1985.0
337388,male,1986.0
337444,female,1981.0
337641,female,1989.0
337688,male,1976.0
338004,male,1953.0
338078,male,1992.0
338279,male,1962.0
338579,female,1987.0
338592,male,1987.0
339040,male,1972.0
339043,male,1983.0
339116,male,1958.0
339240,female,1948.0
339496,female,1964.0
339663,male,1970.0
339745,male,1964.0
339955,male,1966.0
339984,male,1956.0
339985,female,1987.0
340523,female,1992.0
340627,male,1982.0
340722,female,1990.0
340800,male,1984.0
340806,female,1969.0
340910,male,1978.0
340950,male,1973.0
341026,male,1976.0
341337,male,1971.0
341359,male,1978.0
341451,male,1966.0
341738,female,1947.0
341770,female,1973.0
341834,female,1991.0
342134,male,1983.0
342144,female,1988.0
342348,male,1980.0
342479,male,1994.0
342565,male,1960.0
342788,male,1980.0
342986,female,1980.0
342987,female,1972.0
342998,male,1970.0
343118,male,1960.0
343176,female,1955.0
343193,male,1974.0
343206,male,1992.0
343317,male,1973.0
343477,male,1981.0
343722,male,1990.0
343811,male,1967.0
343829,male,1985.0
344237,female,1986.0
344238,male,1949.0
344396,male,1982.0
344750,female,1980.0
344772,male,1988.0
344788,male,1987.0
344816,female,
344920,female,1985.0
345045,male,1984.0
345057,female,1988.0
345132,female,1979.0
345194,female,1987.0
345207,male,1969.0
345379,female,1976.0
345804,female,1985.0
345812,male,1986.0
345878,male,1945.0
345904,male,1972.0
346077,male,1986.0
346119,male,1981.0
346162,male,1983.0
346451,male,1962.0
346600,male,1981.0
346761,female,1976.0
346816,male,1970.0
346988,male,1977.0
347070,male,1982.0
347147,male,1964.0
347178,male,1955.0
347439,male,1992.0
347572,female,1980.0
347594,male,1977.0
347624,male,1993.0
347701,female,1991.0
348439,female,1947.0
348604,male,1976.0
348629,female,1970.0
348663,female,1979.0
348814,female,1984.0
348818,male,1978.0
348880,female,1946.0
348967,male,1981.0
349017,male,1974.0
349128,female,1984.0
349324,female,1980.0
349405,male,1982.0
349457,female,1978.0
349463,female,1985.0
349468,female,1967.0
349516,female,1968.0
349535,male,1967.0
349688,male,1983.0
349796,female,1966.0
350317,male,1967.0
350391,female,1976.0
350499,male,
350562,male,1986.0
350660,male,1966.0
350668,male,1957.0
350735,male,1973.0
350739,female,1961.0
350869,female,1973.0
351063,male,1974.0
351237,male,1980.0
351794,male,1971.0
352138,male,1971.0
352182,male,1962.0
352226,female,1984.0
352278,female,1947.0
352445,male,1960.0
352569,male,1990.0
352700,female,1951.0
352833,male,1993.0
352840,male,1955.0
353084,female,1979.0
353152,male,1985.0
353174,female,1976.0
353313,male,1979.0
353342,female,1980.0
353361,male,1971.0
353378,female,1975.0
353453,female,1977.0
353534,male,1992.0
353777,male,1972.0
353921,female,1963.0
353975,male,1963.0
354071,female,1964.0
354233,male,1961.0
354239,female,1958.0
354480,female,1996.0
354574,male,1984.0
354595,female,1988.0
354672,female,1973.0
354695,male,1991.0
354750,male,1966.0
354796,female,1963.0
354911,female,1983.0
354917,male,1971.0
354982,male,1987.0
355196,female,1974.0
355375,male,1953.0
355379,female,1975.0
355713,male,1984.0
355750,male,1990.0
355837,female,1983.0
355955,female,1975.0
356010,male,1971.0
356414,female,1968.0
356463,female,1986.0
356475,female,1986.0
356646,female,1982.0
356653,male,1990.0
356760,male,1979.0
356811,male,1965.0
356836,female,1993.0
356848,male,1989.0
357023,female,1962.0
357163,female,1956.0
357179,female,1970.0
357180,female,1989.0
357203,male,1980.0
357300,male,1966.0
357311,male,1958.0
357323,male,1972.0
357431,male,1987.0
357483,female,1990.0
357536,male,1968.0
357692,male,1964.0
358088,male,1994.0
358185,female,1953.0
358196,female,1985.0
358571,male,1965.0
358824,,
358880,male,1971.0
359013,male,1983.0
359032,female,1979.0
359131,male,1974.0
359236,male,1984.0
360322,female,1982.0
360751,male,1981.0
360780,female,1982.0
360782,male,1995.0
360922,male,1961.0
360952,female,1986.0
361149,male,1996.0
361236,male,1985.0
361388,male,1977.0
361430,male,1952.0
361556,male,1969.0
361639,female,1955.0
361736,male,1969.0
361888,male,1971.0
362061,female,1959.0
362105,male,1994.0
362162,female,1965.0
362208,male,1973.0
362802,,
363072,male,1959.0
363402,female,1986.0
363557,male,1965.0
363585,male,1970.0
363733,female,1978.0
363915,female,1994.0
363931,,
363973,male,1972.0
364045,male,1961.0
364047,male,1978.0
364077,male,1985.0
364296,male,1989.0
364370,female,1963.0
364515,male,1989.0
364574,male,1962.0
364581,female,1992.0
364608,male,1971.0
364654,female,1985.0
365000,male,1973.0
365096,male,1962.0
365119,male,1977.0
365159,female,1996.0
365179,male,1990.0
365273,female,1972.0
365348,male,1984.0
365615,female,1974.0
365934,male,1981.0
365942,female,1983.0
366291,male,1986.0
366387,female,1986.0
366397,male,1958.0
366669,male,1986.0
366681,female,1955.0
366740,female,1960.0
366832,male,1981.0
366966,female,1968.0
366972,male,1984.0
367074,female,1974.0
367239,female,1987.0
367521,female,1979.0
367539,female,1960.0
367630,female,1963.0
367826,female,1994.0
367855,female,1958.0
367911,male,1988.0
367958,,
367992,male,1987.0
368015,male,1984.0
368232,male,1980.0
368285,male,1990.0
368311,female,1980.0
368321,male,1979.0
368454,female,1970.0
368767,male,1977.0
368824,male,1991.0
368846,female,1979.0
368911,male,1977.0
369067,female,1986.0
369376,female,1964.0
369383,male,1984.0
369684,male,1965.0
369818,male,1963.0
369971,female,1984.0
370223,male,1970.0
370382,female,1986.0
370417,male,1980.0
370638,male,1984.0
370775,female,1969.0
370783,male,1977.0
370882,female,1980.0
370966,female,1949.0
371131,male,1992.0
371153,female,1962.0
371154,male,1994.0
371192,female,1963.0
371229,male,1991.0
371247,female,1966.0
371332,,
371380,male,1977.0
371428,male,1973.0
371893,male,1975.0
372431,male,1983.0
372607,male,1991.0
372865,female,1972.0
372883,female,1981.0
373110,female,1991.0
373233,female,1962.0
373395,female,1965.0
373404,female,1970.0
373450,female,1986.0
373486,male,1975.0
373507,female,1983.0
373544,female,1964.0
373614,male,1963.0
373635,male,1992.0
373813,female,1970.0
373968,female,1954.0
374108,female,1982.0
374381,male,1994.0
374700,male,1979.0
375254,female,1987.0
375392,male,1987.0
375446,male,1955.0
375460,female,1971.0
375601,male,1986.0
375906,male,1990.0
376262,female,1980.0
376266,male,1984.0
376284,female,1995.0
376382,male,1981.0
376410,female,1988.0
376485,male,1990.0
376608,female,1962.0
376742,male,1958.0
376871,male,1987.0
377058,male,1971.0
377304,male,1961.0
377462,male,1991.0
377630,female,1977.0
377768,male,1989.0
378382,male,1977.0
378451,female,1968.0
378479,male,1950.0
378533,female,1987.0
378800,female,1958.0
378845,female,1971.0
378924,male,1979.0
379210,female,1962.0
379295,male,1957.0
379373,male,1961.0
379380,male,1966.0
379383,male,1979.0
379470,male,1976.0
379589,male,1944.0
379607,,
379905,female,1985.0
379911,male,1992.0
379972,female,1981.0
380027,female,1991.0
380478,male,1972.0
380496,female,1963.0
380566,female,1981.0
381326,male,1988.0
381397,male,1991.0
381400,male,1975.0
381636,male,1989.0
381713,male,1989.0
381805,male,1967.0
381835,female,1957.0
381861,male,1973.0
382071,male,1979.0
382516,male,1967.0
382627,female,1955.0
382819,male,1993.0
383090,male,1971.0
383176,male,1989.0
383420,female,1983.0
383499,male,1975.0
383563,female,1983.0
383745,male,1984.0
383788,male,1973.0
383801,male,1985.0
383840,male,1967.0
384060,male,1979.0
384131,male,1953.0
384198,male,1986.0
384310,female,1975.0
384323,male,1962.0
384446,male,1988.0
384577,male,1991.0
384580,female,1956.0
384614,male,1978.0
384645,male,1980.0
384762,male,1972.0
385039,female,1963.0
385439,male,1972.0
385522,male,1974.0
385684,female,1952.0
385937,male,1985.0
385950,female,1988.0
385961,male,1976.0
385971,female,1997.0
385978,male,1997.0
386012,male,1979.0
386407,male,1980.0
386417,female,1987.0
386479,male,1979.0
386608,male,1979.0
386724,male,1978.0
386727,male,1978.0
386834,male,1961.0
387169,male,1995.0
387227,male,1961.0
387338,male,1982.0
387503,female,1971.0
387518,male,1988.0
387569,female,1963.0
387684,male,1968.0
387724,female,1979.0
387851,female,1957.0
387854,male,1978.0
387935,female,1986.0
388061,male,1980.0
388196,male,1997.0
388333,female,1986.0
388440,male,1946.0
388452,male,1951.0
388466,male,1963.0
388555,female,1988.0
388566,female,1945.0
388685,male,1977.0
388740,female,1948.0
388771,female,1989.0
388897,male,1972.0
388915,male,1984.0
388977,female,1991.0
389237,male,1956.0
389265,male,1984.0
389295,male,1986.0
389683,,
389753,male,1992.0
389844,male,1967.0
390001,female,1974.0
390064,female,1944.0
390080,male,1974.0
390107,female,1963.0
390259,male,1976.0
390294,female,1978.0
390306,female,1988.0
390384,female,1967.0
390398,male,1981.0
390414,female,1940.0
390467,female,1984.0
390513,male,1994.0
390521,male,1989.0
390757,male,1985.0
390979,female,1967.0
391239,male,1964.0
391348,female,1982.0
391546,female,1982.0
391578,male,1958.0
391657,male,1980.0
392014,male,1987.0
392202,male,1987.0
392307,male,1989.0
392402,male,1983.0
392799,male,1946.0
393152,male,1952.0
393183,male,1992.0
393255,female,1989.0
393367,female,1969.0
393634,male,1980.0
393694,male,1962.0
393869,male,1982.0
393886,male,1991.0
394101,male,1975.0
394231,female,1954.0
394344,male,1984.0
394351,female,1977.0
394493,male,1990.0
394649,male,1993.0
394709,male,1959.0
395185,female,1979.0
395200,female,1967.0
395371,male,1991.0
395459,male,1989.0
395468,male,1957.0
395582,female,1978.0
395666,male,1972.0
395722,male,1979.0
395835,male,1966.0
395886,male,1960.0
396049,female,1980.0
396138,male,1981.0
396569,male,1969.0
396692,male,1977.0
396713,female,1990.0
396800,male,1983.0
396880,male,1961.0
396913,female,1973.0
396927,male,1957.0
396941,female,1968.0
396975,male,1956.0
397000,female,1972.0
397008,male,1985.0
397148,male,1961.0
397182,female,1984.0
397207,male,1984.0
397227,male,1991.0
397302,male,1974.0
397426,male,1948.0
397475,male,1978.0
397510,male,1988.0
397645,male,1948.0
397755,male,1982.0
397895,male,1994.0
398056,female,1966.0
398161,female,1987.0
398219,male,1986.0
398315,male,1950.0
398354,male,1976.0
398388,male,1984.0
398483,male,1970.0
398493,female,1957.0
398619,male,1973.0
398704,male,1974.0
398801,male,1993.0
398908,male,1976.0
398961,female,1959.0
399016,male,1982.0
399160,male,1980.0
399195,male,1967.0
399615,female,1982.0
399750,female,1992.0
399753,male,1985.0
399824,male,1981.0
400375,male,1961.0
400466,male,1986.0
400567,male,1985.0
400665,female,1957.0
400686,male,1965.0
400755,male,1978.0
400761,male,1961.0
400792,male,1967.0
400814,female,1973.0
400837,male,1990.0
400875,male,1962.0
400984,male,1950.0
401088,male,1965.0
401250,male,1983.0
401477,female,1957.0
401574,female,1989.0
401996,female,1980.0
402091,female,1975.0
402244,male,1970.0
402317,male,1985.0
402343,female,1979.0
402678,female,1985.0
402694,male,1978.0
402695,male,1983.0
402809,male,1965.0
403549,female,1983.0
403575,male,1982.0
403580,male,1967.0
403909,male,1981.0
403944,male,1959.0
404026,male,1987.0
404137,male,1994.0
404306,male,1991.0
404316,male,1995.0
404889,male,1971.0
405365,male,1991.0
405464,female,1970.0
405581,male,1989.0
405752,male,1990.0
405756,male,1950.0
405855,male,1957.0
406077,male,1943.0
406211,female,1976.0
406282,male,1977.0
406365,female,1968.0
406372,male,1956.0
406447,male,1992.0
406492,female,1972.0
406601,male,1987.0
406621,male,1985.0
406675,male,1989.0
406798,male,
406819,male,1973.0
407085,male,1991.0
407408,male,1969.0
407533,male,1944.0
407551,female,1991.0
407584,male,1985.0
407607,female,1993.0
407886,male,1991.0
407905,male,1977.0
407959,male,1994.0
408108,male,1954.0
408256,male,1983.0
408493,male,1995.0
408592,male,1982.0
408652,male,1972.0
408785,male,1949.0
409003,male,1987.0
409033,male,1973.0
409056,female,1971.0
409266,female,1951.0
409423,male,1978.0
409431,,
409704,female,1979.0
409710,male,1971.0
409890,male,1983.0
409899,male,1979.0
410078,male,1982.0
410106,female,1954.0
410411,male,1988.0
410459,female,1971.0
410509,female,1984.0
410725,male,1991.0
410737,male,1982.0
410750,male,1995.0
410830,female,1976.0
410903,female,1973.0
410937,female,1990.0
411047,female,1966.0
411068,female,1952.0
411262,male,1990.0
411487,male,1977.0
411503,male,1990.0
411538,male,1978.0
411958,male,1982.0
412055,male,1975.0
412165,male,1984.0
412207,female,1981.0
412619,male,1988.0
412636,female,1964.0
412711,male,1975.0
413007,,
413026,male,1967.0
413096,female,1978.0
413338,female,1968.0
413411,female,1998.0
413515,female,1987.0
413593,male,1979.0
413736,female,1971.0
413956,male,1979.0
414161,female,1958.0
414171,male,1953.0
414327,male,1980.0
414437,female,1981.0
414501,female,1979.0
414929,male,1997.0
414963,female,1968.0
414977,male,1976.0
415261,male,1989.0
415274,male,1982.0
415324,male,1978.0
415610,male,1975.0
415712,male,1993.0
415993,male,1966.0
416145,female,1993.0
416196,,
416294,male,1975.0
416477,male,1980.0
416520,female,1952.0
416526,male,1989.0
416599,male,1966.0
416694,male,1968.0
416911,male,1976.0
417075,male,1976.0
417190,male,1976.0
417230,male,1950.0
417314,female,1987.0
417652,male,1988.0
417683,male,1961.0
417801,male,1975.0
417947,male,1971.0
418109,male,1990.0
418121,male,1991.0
418275,male,1991.0
418323,male,1986.0
418356,female,1961.0
418410,female,1987.0
418464,male,1968.0
418572,male,1975.0
418678,male,1986.0
419093,,
419140,male,1987.0
419146,male,1949.0
419285,female,1988.0
419465,male,1980.0
419518,male,1968.0
419736,male,1970.0
419788,male,1978.0
420211,male,1977.0
420218,male,1980.0
420221,male,1975.0
420449,male,1958.0
420475,male,1964.0
420505,female,1986.0
420516,female,1977.0
420539,female,1982.0
420684,male,1980.0
421101,female,1954.0
421259,male,1982.0
421364,female,1986.0
421468,female,1986.0
421534,male,1971.0
421589,male,1978.0
421625,female,1968.0
421905,male,1993.0
421952,male,1969.0
422180,male,1974.0
422234,male,1992.0
422235,male,1972.0
422573,female,1959.0
422824,female,1995.0
422966,male,1986.0
422972,female,1980.0
422994,male,1950.0
423004,male,1986.0
423043,male,1970.0
423204,male,1951.0
423236,male,1977.0
423365,male,1965.0
423414,female,1955.0
423554,male,1951.0
423612,male,1964.0
423859,male,1989.0
423871,male,1988.0
424398,male,1974.0
424801,male,1970.0
424805,female,1970.0
424942,female,1989.0
424977,male,1991.0
425047,male,1978.0
425048,female,1953.0
425085,female,1972.0
425251,female,1961.0
425542,male,1979.0
425804,female,1973.0
425892,male,1992.0
425951,male,1980.0
426026,male,1963.0
426086,female,1969.0
426109,male,1987.0
426169,male,1981.0
426179,male,1973.0
426217,male,1948.0
426704,male,1992.0
426832,female,1964.0
426856,,
426911,male,1950.0
426937,male,1993.0
426998,,
427006,male,1979.0
427035,male,1987.0
427057,female,1991.0
427072,female,1979.0
427273,female,1976.0
427433,male,1979.0
427521,male,1983.0
427532,male,1972.0
427638,male,1987.0
427667,female,1989.0
428197,female,1968.0
428256,male,1961.0
428322,male,1987.0
428348,male,1985.0
428438,female,1962.0
428530,female,1983.0
428545,male,1984.0
428686,male,1981.0
428755,female,1960.0
429040,male,1980.0
429115,male,1989.0
429252,male,1973.0
429532,female,1981.0
429607,male,1979.0
429768,male,1982.0
429803,male,1977.0
429894,male,1966.0
430165,male,1980.0
430191,male,1963.0
430326,female,1979.0
430476,male,1991.0
430556,male,1975.0
430595,female,1995.0
430806,,
430854,male,1985.0
430902,,
431001,male,1990.0
431180,female,1989.0
431188,male,1986.0
432071,female,1990.0
432279,female,1990.0
432289,male,1985.0
432465,male,1992.0
432497,female,1954.0
432833,female,1971.0
432939,,
433006,female,1985.0
433051,male,1982.0
433095,male,1972.0
433138,male,1969.0
433265,male,1971.0
433613,male,1992.0
433779,female,1985.0
433817,male,1977.0
433977,male,1994.0
433979,male,1965.0
433984,female,1982.0
434108,male,1942.0
434150,female,1974.0
434161,male,1949.0
434251,male,1963.0
434331,male,1984.0
434609,male,1985.0
434718,male,1958.0
434747,female,1965.0
434761,female,1956.0
434859,female,1977.0
435020,female,1990.0
435118,male,1962.0
435254,female,1968.0
435256,male,1989.0
435387,male,1994.0
435426,male,1989.0
435501,male,1977.0
435565,male,1955.0
435567,female,1972.0
435697,male,1978.0
435858,male,1972.0
435884,female,1992.0
435888,male,1984.0
435926,male,1992.0
435968,female,1968.0
436199,female,1978.0
436221,male,1967.0
436250,female,1979.0
436402,female,1966.0
436429,male,1992.0
436465,male,1985.0
436620,,
436681,male,1967.0
436853,male,1988.0
436910,male,1976.0
436968,male,1990.0
436988,male,1981.0
437014,male,1985.0
437054,male,1997.0
437067,male,1959.0
437203,female,1979.0
437259,female,1976.0
437401,male,1952.0
437439,male,1972.0
437488,female,1982.0
437522,female,1945.0
437816,,
437982,female,1967.0
438092,male,1986.0
438120,female,1989.0
438192,male,1979.0
438380,female,1994.0
438391,male,1955.0
438438,female,1987.0
438445,male,1976.0
438461,female,1961.0
438489,male,1969.0
438753,male,1991.0
438758,male,1990.0
438823,male,1978.0
438854,female,1992.0
439049,male,1988.0
439098,male,1977.0
439362,male,1987.0
439500,male,1985.0
439609,female,1995.0
439634,female,1983.0
439643,female,1972.0
439671,female,1973.0
439873,male,1955.0
440023,male,1979.0
440065,male,1967.0
440091,male,1980.0
440096,,
440211,male,1955.0
440506,male,1975.0
440524,male,1980.0
440525,female,1967.0
440609,male,1986.0
440714,male,1992.0
441016,male,1980.0
441088,female,1983.0
441116,,
441353,,
441758,male,1979.0
441854,male,1975.0
442104,female,1990.0
442279,male,1966.0
442302,male,1957.0
442350,female,1960.0
442374,male,1994.0
442414,male,1976.0
442592,male,1987.0
442946,male,1961.0
443554,female,1992.0
443680,female,1981.0
443756,,
443856,male,1953.0
443870,male,1983.0
443879,female,1986.0
444158,female,1973.0
444290,male,1964.0
444405,male,1993.0
444520,female,1995.0
444884,female,1976.0
444890,male,1976.0
444904,male,1981.0
444922,female,1963.0
445010,male,1978.0
445276,male,1987.0
445629,female,1986.0
445670,female,1991.0
445714,female,1970.0
445811,male,1959.0
445855,male,1970.0
446034,male,1977.0
446225,male,1977.0
446285,female,1963.0
446288,male,1983.0
446633,female,1978.0
446675,male,1990.0
446681,male,1971.0
446705,female,1992.0
446912,male,1989.0
446965,male,1951.0
446992,male,1990.0
447031,male,1976.0
447171,female,1967.0
447178,male,1993.0
447180,female,1994.0
447233,male,1995.0
447382,,
447627,male,1960.0
447741,male,1983.0
447745,male,1987.0
448148,male,1975.0
448374,male,1990.0
448402,female,1969.0
448518,male,1971.0
448553,female,1993.0
448611,male,1981.0
448652,male,1973.0
448704,female,1952.0
448977,male,1976.0
449034,male,1976.0
449054,female,1995.0
449112,male,1993.0
449398,male,1977.0
449422,male,1982.0
449589,male,1979.0
449825,male,1967.0
450107,male,1994.0
450292,male,1990.0
450530,male,1987.0
450599,male,1980.0
450720,male,1955.0
450815,male,1970.0
451007,male,1994.0
451231,male,1995.0
451277,male,1982.0
451438,male,1980.0
451544,female,1981.0
451686,male,1982.0
451744,male,1970.0
451781,female,1983.0
451790,male,1972.0
451880,female,1989.0
452163,male,1989.0
452286,male,1957.0
452383,male,1980.0
452529,female,1990.0
452559,male,1986.0
453235,male,1989.0
453357,female,1993.0
453509,male,1990.0
453588,male,1947.0
453628,male,1993.0
453696,female,1982.0
453709,male,1987.0
453937,male,1960.0
453994,female,1956.0
454214,male,1988.0
454252,female,1993.0
454536,male,1988.0
454613,female,1951.0
454637,male,1974.0
454732,male,1991.0
454780,female,1992.0
454895,male,1979.0
454913,male,1992.0
454982,female,1984.0
455040,female,1995.0
455153,male,1948.0
455292,female,1967.0
455389,female,1973.0
455390,female,1984.0
455656,male,1985.0
455766,male,1974.0
455903,male,1950.0
455911,female,1977.0
455957,male,1955.0
455989,female,1975.0
456029,male,1974.0
456159,male,1980.0
456234,male,1984.0
456302,male,1985.0
456318,male,1986.0
456701,female,1992.0
457232,female,1986.0
457336,male,1955.0
457886,female,1985.0
457909,male,1980.0
457982,male,1974.0
458238,male,1984.0
458333,female,1973.0
458534,female,1974.0
458539,female,1968.0
458574,female,1962.0
458822,male,1972.0
458947,male,1949.0
459116,male,1963.0
459185,male,1989.0
459274,male,1991.0
459660,male,1984.0
459688,female,1964.0
459997,male,
460008,male,1975.0
460080,female,1989.0
460094,male,1987.0
460107,female,1954.0
460529,male,1983.0
460847,male,1966.0
460984,male,1982.0
461079,male,
461191,male,1979.0
461283,male,1989.0
461289,male,1969.0
461606,female,1994.0
461819,male,1982.0
462305,female,1946.0
462358,male,1990.0
462583,female,1991.0
462725,male,1971.0
462832,male,1983.0
462843,female,1958.0
463105,male,1985.0
463282,male,1979.0
463586,female,1967.0
463807,female,1969.0
463895,female,1972.0
463940,female,1986.0
464068,male,1988.0
464442,male,1989.0
464829,male,1980.0
465036,male,1980.0
465163,male,1958.0
465342,female,1981.0
465450,male,1983.0
465868,male,1990.0
465948,female,1983.0
466143,female,1986.0
466153,male,1998.0
466177,female,1963.0
466450,male,1985.0
466527,female,1972.0
466583,female,1980.0
466617,male,1965.0
466634,female,1972.0
466752,female,1990.0
466776,female,1986.0
467114,male,1950.0
467128,female,1977.0
467321,male,1980.0
467337,male,1990.0
467950,female,1979.0
467992,female,1988.0
468083,male,1991.0
468097,male,1982.0
468192,male,1952.0
468222,male,1983.0
468338,male,1967.0
468431,male,1963.0
468456,male,1986.0
468478,male,1976.0
468856,male,1987.0
468914,male,1974.0
469087,female,1963.0
469099,male,1985.0
469330,male,1971.0
469443,male,1963.0
469466,female,1975.0
469698,male,1975.0
469886,male,1979.0
469993,male,1947.0
470321,female,1988.0
470332,male,1979.0
470417,male,1973.0
470659,male,1986.0
470800,male,1960.0
471052,male,1969.0
471101,female,1972.0
471401,female,1993.0
471434,,
471482,male,1987.0
471703,male,1983.0
471786,female,1991.0
471960,female,1955.0
471967,male,1982.0
472029,male,1992.0
472176,male,1982.0
472361,male,1963.0
472501,female,1973.0
472616,female,1972.0
473202,male,1973.0
473424,male,1962.0
473766,male,1976.0
473793,male,1983.0
473885,female,1986.0
473973,male,1975.0
473977,female,1951.0
474019,male,1990.0
474126,male,1978.0
474139,female,1988.0
474216,female,1977.0
474433,male,1985.0
474575,male,1986.0
474726,male,1977.0
474921,female,1987.0
474923,female,1989.0
474934,male,1996.0
475007,male,1970.0
475132,male,1979.0
475322,female,1967.0
475391,male,1988.0
475405,male,1965.0
475423,male,1952.0
475432,female,1946.0
475434,male,1984.0
475703,female,1946.0
475801,female,1980.0
475836,female,1978.0
476091,male,1989.0
476176,male,1947.0
476645,male,1963.0
476777,female,1966.0
476832,male,1970.0
476929,female,1970.0
477183,male,1983.0
477321,male,1996.0
477441,female,1985.0
477549,,
477844,male,1978.0
477984,male,1992.0
477998,male,1989.0
478188,female,1981.0
478211,male,1959.0
478377,male,1971.0
478390,male,1967.0
478499,female,1971.0
478606,,
478617,male,1985.0
478634,male,1971.0
478965,male,1989.0
478996,female,1992.0
479039,male,1978.0
479062,male,1965.0
479387,female,1986.0
479401,male,1994.0
479421,female,1974.0
479998,male,1996.0
480207,female,1973.0
480378,male,1986.0
480385,female,1972.0
480489,male,1981.0
480722,male,1951.0
480756,male,1982.0
480989,male,1982.0
481012,male,1978.0
481063,male,1971.0
481108,male,1989.0
481357,female,1992.0
481371,male,1979.0
481516,female,1972.0
481706,female,1983.0
481868,female,1989.0
482084,female,1980.0
482448,female,1966.0
482449,female,1978.0
482487,,
482742,male,1995.0
482832,female,1987.0
482892,female,1950.0
482936,male,1962.0
482950,female,1994.0
483035,male,1988.0
483066,female,1991.0
483233,male,1982.0
483292,male,1984.0
483489,female,1984.0
483502,female,1981.0
484100,female,1960.0
484136,female,1983.0
484228,female,1980.0
484252,female,1974.0
484315,female,1967.0
484341,male,1992.0
484664,male,1994.0
484693,female,1986.0
484784,male,1987.0
484871,male,1983.0
485044,male,1992.0
485224,male,1983.0
485381,male,1990.0
485422,male,1990.0
485478,male,1957.0
485526,male,1985.0
485545,female,1993.0
485691,male,1984.0
485955,female,1972.0
485979,male,1987.0
486006,male,1989.0
486010,male,1978.0
486086,female,1968.0
486148,male,1985.0
486368,female,1989.0
486450,male,1987.0
486535,male,1983.0
486965,female,1971.0
486989,male,1975.0
487132,male,1981.0
487238,male,1992.0
487414,female,1991.0
487508,male,1972.0
487561,male,1991.0
487585,male,1995.0
487630,male,1984.0
487942,male,1969.0
488036,female,1986.0
488046,male,1981.0
488099,male,1965.0
488398,female,1979.0
488494,male,1984.0
488734,male,1963.0
488806,male,1978.0
489093,male,1955.0
489097,male,1986.0
489169,female,1976.0
489196,male,1977.0
489261,female,1961.0
489339,male,1974.0
489830,female,1949.0
490040,male,1956.0
490096,female,1981.0
490105,female,1971.0
490190,male,1979.0
490208,male,1989.0
490223,male,1988.0
490414,male,1993.0
490576,male,1988.0
490676,male,1963.0
490805,male,1977.0
491172,female,1972.0
491248,female,1989.0
491584,female,1944.0
491703,female,1965.0
491825,male,1985.0
491849,male,1982.0
491944,male,1978.0
492038,female,1981.0
492106,female,1998.0
492159,male,1992.0
492249,male,1987.0
492312,male,1977.0
492586,male,1971.0
492636,male,1987.0
492954,female,1991.0
492960,female,1979.0
492984,male,1978.0
492987,male,1975.0
493100,male,1989.0
493151,female,1983.0
493187,male,1983.0
493457,female,1993.0
493520,male,1980.0
493601,male,1986.0
493957,male,1989.0
494043,female,1969.0
494169,male,1971.0
494319,male,1976.0
494409,male,1969.0
494428,male,1991.0
494447,female,1993.0
494503,male,1990.0
494913,female,1976.0
495090,female,1990.0
495097,female,1995.0
495313,male,1963.0
495355,male,1979.0
495487,female,1983.0
495613,male,1993.0
495647,male,1991.0
496341,male,1996.0
496444,male,1985.0
496556,male,1991.0
496603,female,1991.0
496826,female,1989.0
496996,female,1956.0
497057,male,1977.0
497156,male,1983.0
497288,male,1992.0
497635,male,1976.0
497719,female,1979.0
497848,male,1980.0
497960,male,1990.0
498178,female,1982.0
498333,female,1989.0
498453,male,1969.0
498820,female,1975.0
498920,female,1971.0
499731,male,1988.0
500053,female,1975.0
500138,male,1967.0
500200,female,1963.0
500244,female,1973.0
500259,male,1960.0
500325,female,1990.0
500563,female,1948.0
500894,male,1991.0
500999,female,1993.0
501252,male,1947.0
501519,male,1997.0
501641,female,1954.0
501869,male,1978.0
502136,female,1955.0
502142,male,1983.0
502188,male,1987.0
502450,male,1965.0
502493,male,1968.0
502528,male,1970.0
502642,male,1978.0
502738,female,1991.0
502885,male,1993.0
503027,female,1993.0
503094,male,1972.0
503106,male,1966.0
503112,,
503243,male,1978.0
503589,male,1985.0
504335,male,1980.0
504470,male,1965.0
504578,female,1994.0
504724,male,1975.0
504770,male,1954.0
504838,female,1964.0
504938,male,1986.0
505020,male,1986.0
505135,,
505612,female,1979.0
505742,male,1987.0
505760,female,1988.0
505829,female,1988.0
505959,male,1956.0
506060,male,1981.0
506108,female,1985.0
506391,female,1979.0
507147,male,1972.0
507184,male,1970.0
507346,male,1991.0
507777,female,1989.0
508274,male,1967.0
508449,female,1995.0
508468,female,1948.0
508819,male,1968.0
508988,male,1985.0
509009,male,1976.0
509056,female,1990.0
509118,male,1978.0
509317,male,1964.0
509340,male,1984.0
509402,male,1983.0
509485,male,1996.0
509550,female,1991.0
509753,female,1983.0
509805,,
509824,male,1970.0
509833,female,1992.0
509835,female,1993.0
509934,female,1968.0
510146,male,1989.0
510185,female,1973.0
510186,male,1977.0
510205,female,1967.0
510334,male,1995.0
510372,female,1992.0
510450,male,1960.0
510695,,
510827,male,1975.0
511095,female,1942.0
511154,female,1986.0
511162,female,1990.0
511183,male,1971.0
511244,female,1968.0
